strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,pair_feasible,hv,best_obj1,best_obj2
heuristic,9,1,10,4.4,5,0.916667,43.1014,0.899952,0.615475,186.085,20.23,0.479712,9.26717,40.7756,8.15511,7.47552,11.0013,0.967434,0.0420795,17.7849,11.0856,207.979,187.171,4.08,True,True,True,48.0098,0.837671,11.0013
heuristic,9,1,11,3.385,5,0.916667,43.1014,0.861385,0.615391,186.06,20.23,0.466726,11.7199,39.6717,7.93434,7.27315,17.1189,0.931419,0.0412942,19.1139,14.3736,208.009,179.176,4.06,True,True,True,49.0947,0.837671,11.0013
heuristic,9,1,12,4.4,9.66667,0.916667,43.1014,0.872365,0.615439,186.074,20.23,0.723974,13.9859,61.5377,6.36597,5.83548,37.8155,0.88101,0.0645013,16.34,11.0876,207.983,181.437,4.08,True,True,True,49.0947,0.837671,11.0013
heuristic,9,1,13,4.4,5,0.916667,57.1014,0.923597,0.615713,186.157,20.23,0.479792,9.2687,40.7823,8.15646,7.47675,11.0067,0.97693,0.0408646,17.8147,11.0009,207.906,192.022,4.08,True,True,True,49.0947,0.837671,11.0013
heuristic,9,1,14,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,49.1295,0.837671,10.9988
heuristic,9,1,15,3.9088,18.1107,0.773073,52.6241,0.752666,0.614707,185.853,20.23,1.09283,23.7644,92.8904,5.12903,3.96512,164.807,0.747491,0.128833,50.1416,6.25623,208.076,156.611,4.06,True,True,True,57.4293,0.752666,10.9988
heuristic,9,1,16,4.4,18.1107,0.773073,52.6241,0.768422,0.615049,185.956,20.23,1.10266,21.3014,93.7261,5.17518,4.00079,133.606,0.76148,0.124922,40.7938,5.62822,208.045,159.866,4.06,True,True,True,59.5899,0.752666,10.9988
heuristic,9,1,17,4.4,18.1107,0.773073,66.6241,0.791375,0.615384,186.058,20.23,1.1019,21.2867,93.6616,5.17162,3.99804,133.33,0.782058,0.120132,38.2707,5.03679,208.013,164.616,4.06,True,True,True,59.6027,0.752666,10.9988
heuristic,9,2,18,4.4,18.1107,0.773073,40,0.762713,0.614909,185.914,20.23,1.10304,21.3087,93.7581,5.17695,4.00216,133.743,0.754246,0.129028,43.0356,6.23184,208.065,158.694,4.06,True,True,True,59.78,0.752666,10.9988
heuristic,9,2,19,4.4,18.3333,0.773073,40,0.760238,0.614884,185.907,20.23,1.10854,21.415,94.2261,5.13961,3.97329,135.756,0.751991,0.130807,43.7928,6.25494,208.067,158.18,4.06,True,True,True,59.852,0.752666,10.9988
heuristic,9,2,20,4.4,13.444,0.773073,40,0.810371,0.615264,186.022,20.23,0.947514,18.3043,80.5387,5.99067,4.63122,84.7732,0.803372,0.0986179,29.0591,8.28299,208.031,168.582,4.08,True,True,True,61.1776,0.752666,10.9988
heuristic,9,2,21,4.4,13.444,0.916667,40,0.833196,0.61536,186.05,20.23,0.879084,16.9823,74.7221,5.55802,5.09485,67.7005,0.831754,0.0826623,23.3391,9.63321,208.019,173.32,4.08,True,True,True,61.2811,0.752666,10.9988
heuristic,9,2,22,4.4,18.1107,0.916667,40,0.792832,0.615162,185.991,20.23,1.03804,20.0531,88.2334,4.8719,4.46591,111.466,0.7845,0.10494,33.6392,7.12569,208.045,164.945,4.06,True,True,True,61.6646,0.752666,10.9988
heuristic,9,2,23,4.4,8.77736,0.916667,40,0.881155,0.615343,186.045,20.23,0.682832,13.1911,58.0407,6.61254,6.0615,31.728,0.895872,0.0608123,16.6061,10.9835,207.967,183.251,4.08,True,True,True,61.6646,0.752666,10.9988
heuristic,9,2,24,4.4,8.77736,0.683333,40,0.845968,0.615392,186.06,20.23,0.777987,15.0293,66.1289,7.53402,5.14825,46.9265,0.845806,0.0816963,20.2746,9.7301,208.002,175.963,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,2,25,4.4,8.77736,0.916667,54,0.888093,0.61555,186.108,20.23,0.68291,13.1926,58.0474,6.6133,6.0622,31.7389,0.895766,0.0583464,16.6524,10.5589,207.972,184.698,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,2,26,3.385,8.77736,0.916667,40,0.860496,0.615131,185.981,20.23,0.664627,16.6893,56.4933,6.43625,5.89989,49.4337,0.883564,0.0639787,18.7066,12.2889,208.06,179.034,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,27,3.385,8.77736,0.916667,40,0.860496,0.615131,185.981,20.23,0.664627,16.6893,56.4933,6.43625,5.89989,49.4337,0.883564,0.0639787,18.7066,12.2889,208.06,179.034,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,28,4.4,13.444,0.916667,40,0.833196,0.61536,186.05,20.23,0.879084,16.9823,74.7221,5.55802,5.09485,67.7005,0.831754,0.0826623,23.3391,9.63321,208.019,173.32,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,29,4.4,5,0.916667,40,0.894333,0.61545,186.078,20.23,0.479676,9.26646,40.7724,8.15449,7.47495,10.9988,0.965704,0.0422252,17.7532,11.4928,207.997,186.019,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,30,4.36445,18.1498,0.838575,76.5124,0.821326,0.61561,186.126,20.23,1.07563,20.9484,91.4284,5.03742,4.22425,126.048,0.811768,0.104736,32.3822,5.49872,207.978,170.818,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,31,4.36445,18.1498,0.838575,80,0.827303,0.615611,186.126,20.23,1.07539,20.9437,91.4078,5.03628,4.2233,125.962,0.817563,0.103904,31.6043,5.81888,207.967,172.052,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,32,4.36445,18.1498,0.838575,62.5124,0.797735,0.615379,186.056,20.23,1.07642,20.9639,91.4958,5.04113,4.22737,126.327,0.789311,0.108847,35.2758,5.10979,208.017,165.943,4.06,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,33,4.4,18.1498,0.838575,62.5124,0.798871,0.61539,186.06,20.23,1.0771,20.8077,91.5539,5.04433,4.23005,124.53,0.790361,0.108532,34.7796,5.14239,208.017,166.178,4.06,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,34,4.4,18.1498,0.916667,62.5124,0.812671,0.61548,186.087,20.23,1.039,20.0716,88.3152,4.86589,4.4604,111.776,0.804637,0.0977199,30.8502,6.19836,208.012,169.045,4.08,True,True,True,61.8419,0.752666,10.9988
heuristic,9,3,35,4.4,18.1498,0.605242,62.5124,0.731796,0.614557,185.808,20.23,1.17075,22.6167,99.5137,5.48289,3.31848,159.916,0.723259,0.174478,56.6361,6.34033,208.07,152.265,4.06,True,True,True,64.0187,0.731796,10.9988
heuristic,9,4,36,4.4,18.3333,0.605242,62.5124,0.729856,0.614515,185.795,20.23,1.17505,22.6998,99.8792,5.44796,3.29733,161.685,0.721418,0.176581,57.4433,6.39498,208.072,151.862,4.06,True,True,True,64.2142,0.729856,10.9988
heuristic,9,4,37,4.4,18.3333,0.605242,76.5124,0.75743,0.614789,185.878,20.23,1.17346,22.669,99.7437,5.44057,3.29286,161.028,0.749083,0.171507,54.131,5.67269,208.038,157.574,4.06,True,True,True,64.2142,0.729856,10.9988
heuristic,9,4,38,4.4,18.3333,0.605242,48.5124,0.702728,0.614128,185.678,20.23,1.1763,22.724,99.9855,5.45376,3.30084,162.202,0.695151,0.181783,60.9223,7.01349,208.101,146.238,4.06,True,True,True,66.9335,0.702728,10.9988
heuristic,9,4,39,4.4,18.3333,0.838575,48.5124,0.777408,0.615093,185.97,20.23,1.08215,20.9053,91.9831,5.01726,4.20735,126.29,0.771499,0.114626,37.4789,5.70309,208.044,161.735,4.06,True,True,True,67.046,0.702728,10.9988
heuristic,9,4,40,4.4,13.6667,0.605242,48.5124,0.765267,0.614974,185.934,20.23,1.04226,20.1347,88.5925,6.48238,3.92341,112.833,0.758566,0.132234,40.7706,5.78036,208.048,159.212,4.06,True,True,True,67.5062,0.702728,10.9988
heuristic,9,4,41,4.4,13.6667,0.605242,48.5124,0.765267,0.614974,185.934,20.23,1.04226,20.1347,88.5925,6.48238,3.92341,112.833,0.758566,0.132234,40.7706,5.78036,208.048,159.212,4.06,True,True,True,67.5062,0.702728,10.9988
heuristic,9,4,42,4.4,18.3333,0.605242,62.5124,0.729856,0.614515,185.795,20.23,1.17505,22.6998,99.8792,5.44796,3.29733,161.685,0.721418,0.176581,57.4433,6.39498,208.072,151.862,4.06,True,True,True,67.5062,0.702728,10.9988
heuristic,9,4,43,4.4,18.3333,0.605242,40,0.698525,0.614013,185.643,20.23,1.17686,22.7347,100.033,5.45633,3.3024,162.432,0.692809,0.184323,63.6505,7.34999,208.116,145.374,4.06,True,True,True,67.9266,0.698525,10.9988
heuristic,9,4,44,4.4,18.3333,0.838575,40,0.775821,0.615038,185.953,20.23,1.08227,20.9074,91.9927,5.01778,4.20779,126.329,0.764702,0.117327,38.7117,6.10862,208.057,161.415,4.06,True,True,True,67.9266,0.698525,10.9988
