strategy,seed,round,trial,x1,x2,x3,x4,branin,currin,rejected_before,feasible,hv,best_branin,best_currin
random,4,2,24,0.50032971,0.59746584,0.9348784,0.58886497,39.955662,6.6402464,0,True,2941.5155,6.2580486,4.2478008
random,4,2,25,0.093482563,0.14646923,0.69389313,0.32261722,126.84498,10.675759,0,True,2941.5155,6.2580486,4.2478008
random,4,2,26,0.75528723,0.51063881,0.37968855,0.73944869,62.597155,6.6019317,0,True,2941.5155,6.2580486,4.2478008
random,4,3,27,0.18298081,0.2848126,0.29194082,0.41531804,39.620893,11.304876,0,True,2941.5155,6.2580486,4.2478008
random,4,3,28,0.90711385,0.81253963,0.82160339,0.63114986,109.86997,4.7225417,0,True,2945.186,6.2580486,4.2478008
random,4,3,29,0.0082138203,0.28613305,0.5017994,0.89845475,168.87504,3.1815671,0,True,3096.2493,6.2580486,3.1815671
random,4,3,30,0.36377843,0.55055946,0.84854484,0.34140649,27.369497,7.6382119,0,True,3096.2493,6.2580486,3.1815671
random,4,3,31,0.74807484,0.59502721,0.52533189,0.62979092,80.843773,6.0213827,0,True,3096.2493,6.2580486,3.1815671
random,4,3,32,0.48485497,0.11297256,0.89690578,0.96973273,5.6364614,11.676858,0,True,3098.2876,5.6364614,3.1815671
random,4,3,33,0.83316366,0.35379186,0.63391473,0.77076309,29.173842,7.8661826,0,True,3098.2876,5.6364614,3.1815671
random,4,3,34,0.06224738,0.78944535,0.084894457,0.93982419,11.869815,4.1856377,0,True,3218.0947,5.6364614,3.1815671
random,4,3,35,0.24146149,0.96314212,0.23207461,0.53538486,47.941373,5.5668361,0,True,3218.0947,5.6364614,3.1815671
random,4,4,36,0.83147317,0.98754213,0.7056971,0.83472548,195.63093,4.1314638,0,True,3218.0947,5.6364614,3.1815671
random,4,4,37,0.39178613,0.7507168,0.38464473,0.92984649,59.13461,6.10366,0,True,3218.0947,5.6364614,3.1815671
random,4,4,38,0.77350303,0.37940739,0.78421992,0.066511597,39.981116,7.7085864,0,True,3218.0947,5.6364614,3.1815671
random,4,4,39,0.92507638,0.693126,0.3271993,0.64694715,71.459296,5.2693975,0,True,3218.0947,5.6364614,3.1815671
random,4,4,40,0.78427602,0.62831504,0.88660393,0.41535701,87.063465,5.7624048,0,True,3218.0947,5.6364614,3.1815671
random,4,4,41,0.32001067,0.37095373,0.28173696,0.47907139,19.986957,9.764596,0,True,3218.0947,5.6364614,3.1815671
random,4,4,42,0.75740088,0.8745655,0.63275122,0.78575385,163.93862,4.6017635,0,True,3218.0947,5.6364614,3.1815671
random,4,4,43,0.97007104,0.65970668,0.084632626,0.6255916,53.939899,5.4225263,0,True,3218.0947,5.6364614,3.1815671
random,4,4,44,0.019822644,0.67766741,0.99841305,0.4885916,48.054781,2.6311323,0,True,3483.8957,5.6364614,2.6311323
