strategy,seed,round,trial,H_over_R,H_over_strut_d,cable_over_strut_d,twist_deg,t180,e_rebound,e_reb_mJ,mass_g,print_scale,R_print_mm,H_print_mm,strut_d_print_mm,cable_d_print_mm,envelope_cm3,t1000,peak_tendon_strain,peak_tendon_energy_mJ,stroke_mm,in_180_g,out_180_g,pulse_ms,feasible,ok,hv,best_t180,best_e_reb_mJ,best_peak_tendon_strain
heuristic,6,3,27,2.95055,5,0.8,80,0.911248,0.615643,186.136,20.23,0.491144,14.1489,41.7472,8.34945,6.67956,26.2558,0.932521,0.0459137,18.7214,12.8237,207.896,189.445,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,28,2.95055,7.33333,0.916667,80,0.904079,0.615646,186.137,20.23,0.584471,16.8375,49.68,6.77455,6.21,44.2474,0.916875,0.0517294,19.2227,13.2522,207.987,188.036,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,29,2.95055,5,0.916667,73,0.925603,0.615864,186.203,20.23,0.458874,13.2193,39.0043,7.80086,7.15078,21.4131,0.969377,0.0416143,20.0195,15.1495,207.852,192.388,4.1,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,30,3.31966,6.63043,0.374224,59.8907,0.795222,0.614602,185.821,20.23,0.775106,19.8466,65.884,9.93661,3.71852,81.5274,0.795446,0.152148,55.1286,6.50188,208.066,165.458,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,31,3.31966,6.63043,0.607558,59.8907,0.869033,0.615598,186.122,20.23,0.67001,17.1556,56.9509,8.58931,5.2185,52.658,0.875951,0.0775227,24.1992,12.8088,208.044,180.797,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,32,3.31966,6.63043,0.25,59.8907,0.701046,0.61205,185.05,20.23,0.825258,21.1308,70.1469,10.5795,2.64488,98.3987,0.702479,0.28315,105.693,10.2331,208.2,145.957,4.08,False,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,33,4.33466,6.63043,0.374224,59.8907,0.801213,0.615259,186.02,20.23,0.787792,15.4481,66.9623,10.0992,3.77938,50.2032,0.794058,0.142479,33.3045,5.1866,207.998,166.651,4.08,True,True,0.0186636,0.792619,185.655,0.0382891
heuristic,6,3,34,2.30466,6.63043,0.374224,59.8907,0.819866,0.612246,185.109,20.23,0.75091,27.695,63.8274,9.62643,3.60244,153.801,0.817386,0.167121,108.698,11.0155,208.25,170.737,4.06,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,3,35,3.31966,6.63043,0.374224,73.8907,0.817827,0.615146,185.986,20.23,0.772022,19.7677,65.6219,9.89707,3.70372,80.5581,0.818722,0.148584,52.4676,5.67438,208.019,170.124,4.08,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,36,3.31966,6.63043,0.374224,45.8907,0.817645,0.614189,185.696,20.23,0.777712,19.9134,66.1055,9.97002,3.73102,82.3525,0.823949,0.155394,58.3391,7.16316,208.101,170.153,4.08,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,37,3.31966,11.2971,0.374224,59.8907,0.684389,0.612158,185.082,20.23,1.03126,26.4056,87.6574,7.75928,2.90371,192.012,0.685618,0.231136,106.409,10.1614,208.204,142.493,4.08,False,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,38,3.31966,5,0.374224,59.8907,0.837378,0.615137,185.983,20.23,0.652964,16.7192,55.5019,11.1004,4.15403,48.7402,0.841482,0.123697,37.6967,8.11185,208.021,174.192,4.06,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,39,3.31966,6.63043,0.374224,66.8907,0.804446,0.614885,185.907,20.23,0.773611,19.8083,65.7569,9.91744,3.71135,81.0564,0.80657,0.150349,53.8792,6.1051,208.044,167.36,4.08,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,40,3.31966,6.63043,0.374224,52.8907,0.80069,0.614341,185.742,20.23,0.776482,19.8819,66.0009,9.95424,3.72512,81.9622,0.802687,0.153932,56.365,6.85597,208.084,166.611,4.08,True,True,0.0186636,0.792619,185.109,0.0382891
heuristic,6,4,41,3.82716,6.63043,0.374224,59.8907,0.7923,0.615022,185.948,20.23,0.782319,17.3751,66.4971,10.0291,3.75312,63.0675,0.788195,0.146826,42.0452,5.56703,208.023,164.817,4.06,True,True,0.0187075,0.7923,185.109,0.0382891
heuristic,6,4,42,3.82716,6.63043,0.490891,59.8907,0.84328,0.615467,186.083,20.23,0.729319,16.198,61.9921,9.34963,4.58965,51.0983,0.841065,0.0979366,26.6022,7.75752,208.003,175.405,4.08,True,True,0.0187075,0.7923,185.109,0.0382891
heuristic,6,4,43,3.82716,6.63043,0.257558,59.8907,0.682304,0.613288,185.424,20.23,0.828456,18.3998,70.4188,10.6205,2.7354,74.8966,0.682562,0.266824,78.2881,8.13366,208.129,142.007,4.08,False,True,0.0187075,0.7923,185.109,0.0382891
heuristic,6,4,44,3.82716,8.96377,0.374224,59.8907,0.725082,0.614273,185.722,20.23,0.927916,20.6087,78.8729,8.79908,3.29283,105.24,0.71969,0.186048,62.0027,6.85272,208.083,150.877,4.08,True,True,0.0253144,0.725082,185.109,0.0382891
